,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Expiration,Type,MarketPrice
10314,SPX250718P04420000,2025-05-23 18:33:38+00:00,4420.0,8.7,9.3,10.0,-9.500001,-52.197807,4.0,250,0.38356634506225584,False,REGULAR,USD,2025-07-18,put,9.65
10315,SPX250718P04425000,2025-05-21 18:34:52+00:00,4425.0,7.1,9.4,10.0,0.0,0.0,1.0,968,0.38220832641601554,False,REGULAR,USD,2025-07-18,put,9.7
10316,SPX250718P04430000,2025-05-23 18:19:27+00:00,4430.0,8.6,9.5,10.1,2.4000006,38.709686,4.0,122,0.3815369464111328,False,REGULAR,USD,2025-07-18,put,9.8
10317,SPX250718P04440000,2025-05-21 19:50:30+00:00,4440.0,7.94,9.6,10.3,0.0,0.0,320.0,666,0.3801636691284179,False,REGULAR,USD,2025-07-18,put,9.95
10318,SPX250718P04450000,2025-05-22 13:48:21+00:00,4450.0,8.5,9.8,10.4,0.0,0.0,3.0,10566,0.3781190118408203,False,REGULAR,USD,2025-07-18,put,10.100000000000001
10319,SPX250718P04460000,2025-05-20 16:55:32+00:00,4460.0,6.0,9.9,10.6,0.0,0.0,1.0,1152,0.3767152172851562,False,REGULAR,USD,2025-07-18,put,10.25
10320,SPX250718P04470000,2025-05-21 19:54:29+00:00,4470.0,8.35,10.1,10.7,0.0,0.0,28.0,484,0.3746400427246094,False,REGULAR,USD,2025-07-18,put,10.399999999999999
10321,SPX250718P04475000,2025-05-16 17:41:44+00:00,4475.0,6.55,10.1,10.8,0.0,0.0,1.0,1685,0.37392288681030267,False,REGULAR,USD,2025-07-18,put,10.45
10322,SPXW250718P04480000,2025-05-16 18:30:29+00:00,4480.0,6.67,10.4,11.0,0.0,0.0,1.0,383,0.3738160763549804,False,REGULAR,USD,2025-07-18,put,10.7
10323,SPXW250718P04490000,2025-05-23 17:11:43+00:00,4490.0,9.8,10.6,11.2,3.1000004,46.26866,6.0,116,0.37234361793518067,False,REGULAR,USD,2025-07-18,put,10.899999999999999
10324,SPXW250718P04500000,2025-05-23 13:30:02+00:00,4500.0,11.0,10.7,11.4,3.27,42.302715,2.0,518,0.37084064224243163,False,REGULAR,USD,2025-07-18,put,11.05
10325,SPX250718P04510000,2025-05-15 19:57:21+00:00,4510.0,7.6,10.7,11.4,0.0,0.0,17.0,209,0.3681246049499512,False,REGULAR,USD,2025-07-18,put,11.05
10326,SPXW250718P04520000,2025-05-12 14:12:13+00:00,4520.0,9.3,11.1,11.7,0.0,0.0,4.0,52,0.36718619880676273,False,REGULAR,USD,2025-07-18,put,11.399999999999999
10327,SPXW250718P04525000,2025-05-23 18:05:34+00:00,4525.0,10.0,11.2,11.8,1.8000002,21.951221,2.0,126,0.36641563766479496,False,REGULAR,USD,2025-07-18,put,11.5
10328,SPXW250718P04530000,2025-05-21 19:19:56+00:00,4530.0,9.45,11.3,11.9,0.0,0.0,16.0,46,0.3656298178863525,False,REGULAR,USD,2025-07-18,put,11.600000000000001
10329,SPX250718P04540000,2025-05-22 15:59:04+00:00,4540.0,8.8,11.2,11.9,0.0,0.0,10.0,82,0.3629061512756348,False,REGULAR,USD,2025-07-18,put,11.55
10330,SPX250718P04550000,2025-05-22 15:29:05+00:00,4550.0,9.3,11.4,12.1,0.0,0.0,200.0,1930,0.3613268824005127,False,REGULAR,USD,2025-07-18,put,11.75
10331,SPXW250718P04560000,2025-04-28 19:40:52+00:00,4560.0,31.85,11.8,12.5,0.0,0.0,4.0,33,0.3608386060333252,False,REGULAR,USD,2025-07-18,put,12.15
10332,SPXW250718P04570000,2025-05-13 15:35:05+00:00,4570.0,12.28,12.0,12.7,4.68,61.57895,61.0,62,0.35920593193054196,False,REGULAR,USD,2025-07-18,put,12.35
10333,SPX250718P04575000,2025-05-22 19:32:48+00:00,4575.0,8.44,11.9,12.6,0.0,0.0,2.0,834,0.35729097305297847,False,REGULAR,USD,2025-07-18,put,12.25
10334,SPX250718P04580000,2025-05-21 19:24:01+00:00,4580.0,10.3,12.0,12.7,0.0,0.0,1.0,172,0.3564670066833496,False,REGULAR,USD,2025-07-18,put,12.35
10335,SPX250718P04590000,2025-05-23 19:38:51+00:00,4590.0,12.1,12.2,12.9,1.7000008,16.34616,36.0,231,0.3548190739440917,False,REGULAR,USD,2025-07-18,put,12.55
10336,SPX250718P04600000,2025-05-23 20:07:14+00:00,4600.0,13.0,12.4,13.1,3.8999996,42.857136,1944.0,9251,0.3531406239318847,False,REGULAR,USD,2025-07-18,put,12.75
10337,SPX250718P04610000,2025-05-16 20:00:00+00:00,4610.0,7.6,12.6,13.3,0.0,0.0,220.0,782,0.35144691528320304,False,REGULAR,USD,2025-07-18,put,12.95
10338,SPXW250718P04620000,2025-05-23 18:46:58+00:00,4620.0,12.5,13.1,13.7,4.3500004,53.374245,4.0,23,0.35076027664184567,False,REGULAR,USD,2025-07-18,put,13.399999999999999
10339,SPXW250718P04625000,2025-05-22 18:47:17+00:00,4625.0,15.29,13.2,13.8,5.49,56.0204,1.0,248,0.34989053436279294,False,REGULAR,USD,2025-07-18,put,13.5
10340,SPXW250718P04630000,2025-05-23 19:03:26+00:00,4630.0,13.14,13.3,14.0,-26.240002,-66.63281,102.0,28,0.34951669776916505,False,REGULAR,USD,2025-07-18,put,13.65
10341,SPX250718P04640000,2025-05-21 19:24:18+00:00,4640.0,11.4,13.3,14.0,0.0,0.0,3.0,269,0.346762513885498,False,REGULAR,USD,2025-07-18,put,13.65
10342,SPXW250718P04650000,2025-05-23 19:02:53+00:00,4650.0,13.67,13.8,14.4,1.4800005,12.141104,4.0,249,0.34597669410705567,False,REGULAR,USD,2025-07-18,put,14.100000000000001
10343,SPX250718P04660000,2025-05-12 14:18:33+00:00,4660.0,11.53,13.8,14.5,0.0,0.0,60.0,248,0.3437031572723388,False,REGULAR,USD,2025-07-18,put,14.15
10344,SPX250718P04670000,2025-05-07 19:57:07+00:00,4670.0,26.2,14.0,14.7,0.0,0.0,1.0,661,0.3418950088500976,False,REGULAR,USD,2025-07-18,put,14.35
10345,SPX250718P04675000,2025-05-21 17:27:35+00:00,4675.0,10.6,14.1,14.8,0.0,0.0,3.0,1289,0.3409871199798584,False,REGULAR,USD,2025-07-18,put,14.45
10346,SPX250718P04680000,2025-05-22 16:00:36+00:00,4680.0,10.99,14.2,15.0,0.0,0.0,5.0,415,0.3405446195220948,False,REGULAR,USD,2025-07-18,put,14.6
10347,SPX250718P04690000,2025-05-15 15:36:29+00:00,4690.0,10.2,14.5,15.2,0.0,0.0,1.0,3712,0.3387059538269042,False,REGULAR,USD,2025-07-18,put,14.85
10348,SPXW250718P04700000,2025-05-23 14:57:23+00:00,4700.0,15.3,15.0,15.7,3.4000006,28.571432,11.0,740,0.3382100481414795,False,REGULAR,USD,2025-07-18,put,15.35
10349,SPXW250718P04710000,2025-05-14 19:26:52+00:00,4710.0,10.9,15.3,16.0,0.0,0.0,10.0,36,0.3367681069946289,False,REGULAR,USD,2025-07-18,put,15.65
10350,SPXW250718P04720000,2025-05-14 19:50:00+00:00,4720.0,11.1,15.6,16.3,0.0,0.0,1.0,25,0.3352956485748291,False,REGULAR,USD,2025-07-18,put,15.95
10351,SPX250718P04725000,2025-05-22 19:51:18+00:00,4725.0,11.4,15.4,16.2,0.0,0.0,80.0,2399,0.33346461219787604,False,REGULAR,USD,2025-07-18,put,15.8
10352,SPXW250718P04730000,2025-05-23 13:37:11+00:00,4730.0,17.8,15.9,16.6,7.999999,81.632645,1.0,33,0.3338003022003174,False,REGULAR,USD,2025-07-18,put,16.25
10353,SPX250718P04740000,2025-05-23 15:44:22+00:00,4740.0,15.09,15.9,16.6,1.3900003,10.145988,1.0,465,0.3310079717254638,False,REGULAR,USD,2025-07-18,put,16.25
10354,SPX250718P04750000,2025-05-23 19:25:14+00:00,4750.0,16.25,16.2,16.9,2.33,16.738506,16.0,6626,0.3294821080780028,False,REGULAR,USD,2025-07-18,put,16.549999999999997
10355,SPX250718P04760000,2025-05-23 19:44:00+00:00,4760.0,16.1,16.5,17.2,4.3,36.440678,109.0,314,0.32793335647583005,False,REGULAR,USD,2025-07-18,put,16.85
10356,SPXW250718P04770000,2025-05-20 19:03:56+00:00,4770.0,17.58,17.1,17.8,6.58,59.81818,61.0,46,0.32758240783691406,False,REGULAR,USD,2025-07-18,put,17.450000000000003
10357,SPXW250718P04775000,2025-05-22 18:47:21+00:00,4775.0,12.7,17.2,18.0,0.0,0.0,1.0,321,0.32697206237792964,False,REGULAR,USD,2025-07-18,put,17.6
10358,SPXW250718P04780000,2025-05-22 14:20:33+00:00,4780.0,14.0,17.4,18.1,0.0,0.0,22.0,152,0.3259649923706054,False,REGULAR,USD,2025-07-18,put,17.75
10359,SPXW250718P04790000,2025-05-12 15:42:49+00:00,4790.0,14.7,17.7,18.5,0.0,0.0,228.0,162,0.3247214134979247,False,REGULAR,USD,2025-07-18,put,18.1
10360,SPX250718P04800000,2025-05-23 20:02:30+00:00,4800.0,18.4,17.7,18.6,4.5,32.374104,622.0,21282,0.32228766098022454,False,REGULAR,USD,2025-07-18,put,18.15
10361,SPXW250718P04810000,2025-05-19 19:40:48+00:00,4810.0,11.23,18.5,19.2,0.0,0.0,17.0,87,0.32175360870361325,False,REGULAR,USD,2025-07-18,put,18.85
10362,SPX250718P04820000,2025-05-22 14:04:26+00:00,4820.0,14.2,18.4,19.3,0.0,0.0,10.0,244,0.31928933891296374,False,REGULAR,USD,2025-07-18,put,18.85
10363,SPX250718P04825000,2025-05-21 19:35:27+00:00,4825.0,15.4,18.6,19.5,0.0,0.0,47.0,1938,0.318617958908081,False,REGULAR,USD,2025-07-18,put,19.05
10364,SPX250718P04830000,2025-05-23 14:18:38+00:00,4830.0,19.5,18.8,19.6,4.1000004,26.62338,10.0,906,0.31757274230957033,False,REGULAR,USD,2025-07-18,put,19.200000000000003
10365,SPXW250718P04840000,2025-05-21 19:28:27+00:00,4840.0,17.15,19.6,20.3,0.0,0.0,48.0,792,0.3172828282165527,False,REGULAR,USD,2025-07-18,put,19.950000000000003
10366,SPX250718P04850000,2025-05-23 19:24:45+00:00,4850.0,20.0,19.5,20.4,4.3500004,27.795528,259.0,7472,0.3147880411529541,False,REGULAR,USD,2025-07-18,put,19.95
10367,SPX250718P04860000,2025-05-23 19:47:50+00:00,4860.0,19.7,19.9,20.8,3.9000006,24.683548,20.0,611,0.31334610000610347,False,REGULAR,USD,2025-07-18,put,20.35
10368,SPX250718P04870000,2025-05-23 20:14:50+00:00,4870.0,21.3,20.3,21.2,5.199999,32.29813,42.0,738,0.31188127090454093,False,REGULAR,USD,2025-07-18,put,20.75
10369,SPX250718P04875000,2025-05-23 20:14:50+00:00,4875.0,21.5,20.5,21.4,6.3,41.447372,23.0,1763,0.3111335977172851,False,REGULAR,USD,2025-07-18,put,20.95
10370,SPXW250718P04880000,2025-05-21 19:28:15+00:00,4880.0,18.54,21.2,21.9,0.0,0.0,20.0,102,0.31140825317382803,False,REGULAR,USD,2025-07-18,put,21.549999999999997
10371,SPX250718P04890000,2025-05-22 19:21:08+00:00,4890.0,15.1,21.1,22.0,0.0,0.0,107.0,476,0.30886006088256834,False,REGULAR,USD,2025-07-18,put,21.55
10372,SPXW250718P04900000,2025-05-23 13:55:19+00:00,4900.0,25.21,22.1,22.8,8.91,54.66258,1.0,928,0.3086311813354492,False,REGULAR,USD,2025-07-18,put,22.450000000000003
10373,SPX250718P04905000,2025-05-21 16:29:14+00:00,4905.0,12.3,21.8,22.7,0.0,0.0,3.0,176,0.30685355018615723,False,REGULAR,USD,2025-07-18,put,22.25
10374,SPX250718P04910000,2025-05-23 17:12:02+00:00,4910.0,20.1,22.0,22.9,3.1000004,18.235296,12.0,1873,0.30605628643035887,False,REGULAR,USD,2025-07-18,put,22.45
10375,SPX250718P04915000,2025-05-23 18:32:39+00:00,4915.0,20.6,22.3,23.2,3.0,17.045454,3.0,221,0.30557945404052733,False,REGULAR,USD,2025-07-18,put,22.75
10376,SPXW250718P04920000,2025-05-22 15:50:10+00:00,4920.0,18.2,23.0,23.7,0.0,0.0,5.0,19,0.3057244110870362,False,REGULAR,USD,2025-07-18,put,23.35
10377,SPXW250718P04925000,2025-05-22 15:57:54+00:00,4925.0,18.3,23.2,23.9,0.0,0.0,2.0,373,0.3049004447174073,False,REGULAR,USD,2025-07-18,put,23.549999999999997
10378,SPXW250718P04930000,2025-05-21 18:44:11+00:00,4930.0,17.2,23.4,24.2,0.0,0.0,1.0,70,0.30438928039550783,False,REGULAR,USD,2025-07-18,put,23.799999999999997
10379,SPX250718P04935000,2025-05-23 16:31:57+00:00,4935.0,23.1,23.2,24.1,10.0,76.33588,14.0,401,0.30261164924621586,False,REGULAR,USD,2025-07-18,put,23.65
10380,SPXW250718P04940000,2025-05-19 16:51:38+00:00,4940.0,13.6,23.9,24.6,0.0,0.0,1.0,85,0.30270320106506354,False,REGULAR,USD,2025-07-18,put,24.25
10381,SPX250718P04945000,2025-05-21 19:40:15+00:00,4945.0,25.61,23.7,24.6,6.51,34.083767,4.0,573,0.301238371963501,False,REGULAR,USD,2025-07-18,put,24.15
10382,SPXW250718P04950000,2025-05-23 15:32:31+00:00,4950.0,23.8,24.4,25.1,5.699999,31.491705,2.0,803,0.30129940650939946,False,REGULAR,USD,2025-07-18,put,24.75
10383,SPX250718P04955000,2025-05-23 19:18:09+00:00,4955.0,23.3,24.1,25.1,3.8999996,20.10309,20.0,404,0.2998345774078369,False,REGULAR,USD,2025-07-18,put,24.6
10384,SPXW250718P04960000,2025-05-22 14:04:43+00:00,4960.0,19.2,24.9,25.7,0.0,0.0,70.0,110,0.3001664527511596,False,REGULAR,USD,2025-07-18,put,25.299999999999997
10385,SPX250718P04965000,2025-05-23 14:18:03+00:00,4965.0,22.4,24.6,25.6,7.2,47.36842,13.0,338,0.2983926362609863,False,REGULAR,USD,2025-07-18,put,25.1
10386,SPXW250718P04970000,2025-05-22 13:47:25+00:00,4970.0,22.56,25.4,26.2,0.0,0.0,64.0,144,0.2986939943313598,False,REGULAR,USD,2025-07-18,put,25.799999999999997
10387,SPXW250718P04975000,2025-05-23 19:33:36+00:00,4975.0,25.9,25.7,26.4,7.0,37.03704,2.0,59,0.29779754943847647,False,REGULAR,USD,2025-07-18,put,26.049999999999997
10388,SPXW250718P04980000,2025-05-19 18:57:34+00:00,4980.0,15.0,26.0,26.7,0.0,0.0,22.0,132,0.2971910186386108,False,REGULAR,USD,2025-07-18,put,26.35
10389,SPXW250718P04985000,2025-05-22 14:56:44+00:00,4985.0,23.1,26.2,27.0,0.0,0.0,4.0,81,0.29656922920227047,False,REGULAR,USD,2025-07-18,put,26.6
10390,SPXW250718P04990000,2025-05-21 15:40:55+00:00,4990.0,14.9,26.5,27.2,0.0,0.0,5.0,77,0.2956575256729126,False,REGULAR,USD,2025-07-18,put,26.85
10391,SPXW250718P04995000,2025-05-08 16:44:09+00:00,4995.0,38.9,26.8,27.5,0.0,0.0,15.0,7,0.29502047760009764,False,REGULAR,USD,2025-07-18,put,27.15
10392,SPXW250718P05000000,2025-05-23 18:18:16+00:00,5000.0,24.41,27.0,27.8,4.91,25.179487,9.0,437,0.29437580020904536,False,REGULAR,USD,2025-07-18,put,27.4
10393,SPX250718P05005000,2025-05-12 14:18:33+00:00,5005.0,22.5,26.8,27.7,0.0,0.0,85.0,36,0.292601983718872,False,REGULAR,USD,2025-07-18,put,27.25
10394,SPX250718P05010000,2025-05-21 19:24:10+00:00,5010.0,23.6,27.1,28.0,0.0,0.0,2.0,168,0.2919458623504637,False,REGULAR,USD,2025-07-18,put,27.55
10395,SPX250718P05015000,2025-05-16 19:08:26+00:00,5015.0,15.6,27.3,28.3,0.0,0.0,11.0,390,0.2912821116638183,False,REGULAR,USD,2025-07-18,put,27.8
10396,SPX250718P05020000,2025-05-21 16:48:35+00:00,5020.0,15.1,27.6,28.6,0.0,0.0,1.0,1020,0.2906069169998169,False,REGULAR,USD,2025-07-18,put,28.1
10397,SPXW250718P05025000,2025-05-23 18:20:38+00:00,5025.0,26.5,28.5,29.3,5.5,26.190477,13.0,296,0.2910074562072753,False,REGULAR,USD,2025-07-18,put,28.9
10398,SPX250718P05030000,2025-05-22 19:32:48+00:00,5030.0,20.17,28.2,29.2,0.0,0.0,4.0,598,0.28922982505798334,False,REGULAR,USD,2025-07-18,put,28.7
10399,SPXW250718P05035000,2025-05-08 18:14:39+00:00,5035.0,43.7,29.1,29.9,0.0,0.0,8.0,128,0.28959603233337394,False,REGULAR,USD,2025-07-18,put,29.5
10400,SPX250718P05040000,2025-05-14 13:36:55+00:00,5040.0,18.35,28.8,29.8,0.0,0.0,3.0,207,0.287818401184082,False,REGULAR,USD,2025-07-18,put,29.3
10401,SPX250718P05045000,2025-05-16 19:08:26+00:00,5045.0,16.6,29.1,30.1,0.0,0.0,24.0,139,0.2871012452697753,False,REGULAR,USD,2025-07-18,put,29.6
10402,SPX250718P05050000,2025-05-23 16:12:28+00:00,5050.0,27.3,29.4,30.4,3.0599995,12.62376,3.0,3958,0.2863688307189941,False,REGULAR,USD,2025-07-18,put,29.9
10403,SPX250718P05055000,2025-05-16 19:45:43+00:00,5055.0,17.2,29.7,30.7,0.0,0.0,3.0,165,0.28563641616821284,False,REGULAR,USD,2025-07-18,put,30.2
10404,SPXW250718P05060000,2025-05-19 14:18:44+00:00,5060.0,18.4,30.6,31.5,0.0,0.0,2.0,47,0.2861704684448242,False,REGULAR,USD,2025-07-18,put,31.05
10405,SPXW250718P05065000,2025-05-19 14:17:39+00:00,5065.0,18.55,31.0,31.8,0.0,0.0,46.0,51,0.2854075366210937,False,REGULAR,USD,2025-07-18,put,31.4
10406,SPXW250718P05070000,2025-05-20 14:25:25+00:00,5070.0,18.5,31.3,32.1,0.0,0.0,6.0,78,0.2846369754791259,False,REGULAR,USD,2025-07-18,put,31.700000000000003
10407,SPXW250718P05075000,2025-05-21 18:18:06+00:00,5075.0,24.4,31.6,32.4,0.0,0.0,2.0,149,0.2838549703598022,False,REGULAR,USD,2025-07-18,put,32.0
10408,SPXW250718P05080000,2025-05-21 13:39:53+00:00,5080.0,20.29,31.9,32.8,0.0,0.0,10.0,67,0.2833171034240722,False,REGULAR,USD,2025-07-18,put,32.349999999999994
10409,SPX250718P05085000,2025-05-20 16:57:34+00:00,5085.0,17.6,31.7,32.7,0.0,0.0,1.0,20,0.2815318429565429,False,REGULAR,USD,2025-07-18,put,32.2
10410,SPX250718P05090000,2025-05-23 20:00:43+00:00,5090.0,32.8,32.0,33.1,8.0,32.258068,1.0,3016,0.2809787173843384,False,REGULAR,USD,2025-07-18,put,32.55
10411,SPX250718P05095000,2025-05-15 17:53:15+00:00,5095.0,20.7,32.3,33.4,0.0,0.0,1.0,53,0.280170009651184,False,REGULAR,USD,2025-07-18,put,32.849999999999994
10412,SPX250718P05100000,2025-05-23 19:26:16+00:00,5100.0,33.58,32.7,33.7,7.580002,29.153854,272.0,17527,0.2793574872589111,False,REGULAR,USD,2025-07-18,put,33.2
10413,SPX250718P05105000,2025-05-16 14:16:03+00:00,5105.0,19.91,33.1,34.1,0.0,0.0,8.0,42,0.27877002975463866,False,REGULAR,USD,2025-07-18,put,33.6
10414,SPX250718P05110000,2025-05-16 18:32:29+00:00,5110.0,18.9,33.4,34.5,0.0,0.0,2.0,501,0.27817494293212885,False,REGULAR,USD,2025-07-18,put,33.95
10415,SPX250718P05115000,2025-05-16 14:35:28+00:00,5115.0,20.9,33.8,34.8,0.0,0.0,8.0,65,0.27733571792602535,False,REGULAR,USD,2025-07-18,put,34.3
10416,SPXW250718P05120000,2025-05-19 19:15:37+00:00,5120.0,20.35,34.8,35.6,0.0,0.0,15.0,96,0.2776523346328735,False,REGULAR,USD,2025-07-18,put,35.2
10417,SPX250718P05125000,2025-05-23 14:45:39+00:00,5125.0,33.2,34.5,35.6,13.200001,66.0,5.0,1582,0.27609213905334473,False,REGULAR,USD,2025-07-18,put,35.05
10418,SPX250718P05130000,2025-05-20 17:00:38+00:00,5130.0,19.2,34.9,35.9,0.0,0.0,4.0,156,0.27522239677429194,False,REGULAR,USD,2025-07-18,put,35.4
10419,SPX250718P05135000,2025-05-20 17:04:45+00:00,5135.0,19.2,35.2,36.3,0.0,0.0,1.0,52,0.27457771938323977,False,REGULAR,USD,2025-07-18,put,35.75
10420,SPX250718P05140000,2025-05-14 14:46:01+00:00,5140.0,24.19,35.6,36.7,0.0,0.0,7.0,99,0.2739215980148315,False,REGULAR,USD,2025-07-18,put,36.150000000000006
10421,SPX250718P05145000,2025-05-23 17:16:37+00:00,5145.0,33.6,36.0,37.1,9.299999,38.271603,9.0,48,0.27325403266906734,False,REGULAR,USD,2025-07-18,put,36.55
10422,SPX250718P05150000,2025-05-23 17:17:10+00:00,5150.0,33.42,36.4,37.5,3.3199978,11.029893,76.0,7332,0.27257502334594724,False,REGULAR,USD,2025-07-18,put,36.95
10423,SPX250718P05155000,2025-05-23 13:50:11+00:00,5155.0,43.0,36.8,37.9,-14.099998,-24.693518,22.0,98,0.2718845700454711,False,REGULAR,USD,2025-07-18,put,37.349999999999994
10424,SPX250718P05160000,2025-05-20 17:52:56+00:00,5160.0,42.5,37.2,38.3,21.5,102.38096,7.0,203,0.27118648742675777,False,REGULAR,USD,2025-07-18,put,37.75
10425,SPX250718P05165000,2025-05-23 14:45:39+00:00,5165.0,38.0,37.6,38.7,7.0300007,22.699389,1.0,347,0.2704769608306885,False,REGULAR,USD,2025-07-18,put,38.150000000000006
10426,SPX250718P05170000,2025-05-21 19:41:07+00:00,5170.0,30.57,38.0,39.2,0.0,0.0,10.0,500,0.269977240486145,False,REGULAR,USD,2025-07-18,put,38.6
10427,SPXW250718P05175000,2025-05-21 18:18:06+00:00,5175.0,30.4,39.1,40.0,0.0,0.0,2.0,217,0.27010312423706057,False,REGULAR,USD,2025-07-18,put,39.55
10428,SPX250718P05180000,2025-05-22 16:22:28+00:00,5180.0,30.19,38.8,40.0,0.0,0.0,1.0,251,0.26850478206634515,False,REGULAR,USD,2025-07-18,put,39.4
10429,SPXW250718P05185000,2025-05-20 16:56:31+00:00,5185.0,21.9,40.0,40.9,0.0,0.0,4.0,24,0.26881376945495605,False,REGULAR,USD,2025-07-18,put,40.45
10430,SPX250718P05190000,2025-05-22 13:49:41+00:00,5190.0,35.33,39.7,40.9,0.0,0.0,1.0,744,0.2672077979660034,False,REGULAR,USD,2025-07-18,put,40.3
10431,SPXW250718P05195000,2025-05-22 19:31:51+00:00,5195.0,29.3,40.8,41.8,0.0,0.0,1.0,34,0.26747863876342776,False,REGULAR,USD,2025-07-18,put,41.3
10432,SPXW250718P05200000,2025-05-23 18:26:29+00:00,5200.0,37.6,41.3,42.2,8.099998,27.457623,4.0,656,0.2666928189849854,False,REGULAR,USD,2025-07-18,put,41.75
10433,SPXW250718P05205000,2025-05-22 15:26:22+00:00,5205.0,34.4,41.7,42.7,0.0,0.0,6.0,141,0.26609773216247556,False,REGULAR,USD,2025-07-18,put,42.2
10434,SPXW250718P05210000,2025-05-23 16:23:46+00:00,5210.0,42.1,42.2,43.2,14.399998,51.98555,3.0,183,0.2654950160217285,False,REGULAR,USD,2025-07-18,put,42.7
10435,SPXW250718P05215000,2025-05-12 20:12:13+00:00,5215.0,31.5,42.6,43.6,0.0,0.0,10.0,10,0.2646786789703369,False,REGULAR,USD,2025-07-18,put,43.1
10436,SPXW250718P05220000,2025-05-13 13:35:53+00:00,5220.0,27.98,43.1,44.1,0.0,0.0,1.0,53,0.26405307487487795,False,REGULAR,USD,2025-07-18,put,43.6
10437,SPXW250718P05225000,2025-05-22 18:54:24+00:00,5225.0,32.4,43.6,44.6,0.0,0.0,1.0,37,0.2634122121429443,False,REGULAR,USD,2025-07-18,put,44.1
10438,SPXW250718P05230000,2025-05-23 17:18:26+00:00,5230.0,40.32,44.0,45.0,7.619999,23.30275,1.0,60,0.2625653578186035,False,REGULAR,USD,2025-07-18,put,44.5
10439,SPXW250718P05235000,2025-05-19 17:30:05+00:00,5235.0,24.5,44.5,45.5,0.0,0.0,4.0,41,0.26190542179107673,False,REGULAR,USD,2025-07-18,put,45.0
10440,SPXW250718P05240000,2025-05-14 18:08:26+00:00,5240.0,30.0,45.0,46.0,0.0,0.0,2.0,35,0.26123404178619386,False,REGULAR,USD,2025-07-18,put,45.5
10441,SPXW250718P05245000,2025-05-21 19:27:14+00:00,5245.0,40.7,45.5,46.5,0.0,0.0,2.0,55,0.260551217803955,False,REGULAR,USD,2025-07-18,put,46.0
10442,SPXW250718P05250000,2025-05-23 19:33:23+00:00,5250.0,45.7,46.0,47.0,12.150002,36.21461,6.0,828,0.25985694984436036,False,REGULAR,USD,2025-07-18,put,46.5
10443,SPXW250718P05255000,2025-05-22 19:56:03+00:00,5255.0,48.5,46.5,47.5,10.5,27.631578,2.0,32,0.2591512379074097,False,REGULAR,USD,2025-07-18,put,47.0
10444,SPXW250718P05260000,2025-05-21 13:40:14+00:00,5260.0,30.0,47.0,48.0,0.0,0.0,10.0,89,0.2584340819931031,False,REGULAR,USD,2025-07-18,put,47.5
10445,SPXW250718P05265000,2025-05-21 19:19:56+00:00,5265.0,49.2,47.5,48.5,8.450001,20.736198,6.0,178,0.2577054821014404,False,REGULAR,USD,2025-07-18,put,48.0
10446,SPXW250718P05270000,2025-05-21 19:28:31+00:00,5270.0,47.27,48.1,49.1,4.670002,10.962446,5.0,136,0.2571523565292358,False,REGULAR,USD,2025-07-18,put,48.6
10447,SPXW250718P05275000,2025-05-23 15:26:08+00:00,5275.0,48.69,48.6,49.6,12.189999,33.39726,2.0,184,0.2564008686828613,False,REGULAR,USD,2025-07-18,put,49.1
10448,SPXW250718P05280000,2025-05-22 19:27:00+00:00,5280.0,35.7,49.1,50.1,0.0,0.0,1.0,28,0.25563984418869024,False,REGULAR,USD,2025-07-18,put,49.6
10449,SPX250718P05285000,2025-05-23 13:30:52+00:00,5285.0,54.71,48.9,50.1,14.709999,36.774998,2.0,342,0.25395185752868654,False,REGULAR,USD,2025-07-18,put,49.5
10450,SPXW250718P05290000,2025-05-22 13:52:03+00:00,5290.0,43.34,50.2,51.2,0.0,0.0,2.0,168,0.25426465957641603,False,REGULAR,USD,2025-07-18,put,50.7
10451,SPX250718P05295000,2025-05-22 13:48:46+00:00,5295.0,44.6,50.0,51.2,0.0,0.0,1.0,244,0.2525709509277344,False,REGULAR,USD,2025-07-18,put,50.6
10452,SPXW250718P05300000,2025-05-23 19:51:19+00:00,5300.0,52.27,51.3,52.3,13.549999,34.99483,47.0,609,0.25284369905471804,False,REGULAR,USD,2025-07-18,put,51.8
10453,SPXW250718P05305000,2025-05-23 16:01:18+00:00,5305.0,52.82,51.9,52.9,13.220001,33.383842,2.0,81,0.25220474365234374,False,REGULAR,USD,2025-07-18,put,52.4
10454,SPXW250718P05310000,2025-05-23 15:58:38+00:00,5310.0,53.05,52.5,53.5,11.0,26.159334,1.0,103,0.2515524369430542,False,REGULAR,USD,2025-07-18,put,53.0
10455,SPXW250718P05315000,2025-05-23 05:12:03+00:00,5315.0,42.7,53.1,54.1,-4.279999,-9.110257,40.0,37,0.2508867789268493,False,REGULAR,USD,2025-07-18,put,53.6
10456,SPX250718P05320000,2025-05-22 13:48:46+00:00,5320.0,46.95,52.8,54.1,0.0,0.0,1.0,396,0.24916446033477785,False,REGULAR,USD,2025-07-18,put,53.45
10457,SPXW250718P05325000,2025-05-22 19:59:16+00:00,5325.0,44.65,54.3,55.2,0.0,0.0,3.0,430,0.24934756397247315,False,REGULAR,USD,2025-07-18,put,54.75
